trial2,6,5,52,5976,298132,301163,98.7405 496 408 354.74 847 506 191.695 732 436 343.79 601 290 216.675 576 307 ,ANGLE,2,847,506,-84.74,-74,303022,10.74
trial2,6,5,53,6123,303026,306605,360.242 634 564 202.652 523 423 48.5244 747 364 123.649 903 240 18.3914 660 309 ,ANGLE,5,660,309,251.609,-57,308321,51.3914
trial2,6,5,54,6288,308325,312504,196.658 662 494 26.6367 616 515 107.238 407 458 123.404 873 248 171.741 682 432 ,ANGLE,4,873,248,146.596,116,315182,30.5959
trial2,7,3,55,6447,316074,319974,252.656 417 291 196.991 537 562 298.648 407 480 125.72 856 368 52.7852 554 347 ,Click2,1,3,4,321221,0
trial2,7,3,55,6447,316074,319974,252.656 417 291 196.991 537 562 298.648 407 480 125.72 856 368 52.7852 554 347 ,Click2,2,1,1,322350,1
trial2,7,1,56,6511,322351,323917,51.3957 365 245 0.941725 491 455 302.065 463 337 132.289 769 495 50.7262 645 471 ,Click1,0,364,224,325218,NA
trial2,7,1,56,6511,322351,323917,51.3957 365 245 0.941725 491 455 302.065 463 337 132.289 769 495 50.7262 645 471 ,Click1,1,505,339,325751,NA
trial2,7,1,56,6511,322351,323917,51.3957 365 245 0.941725 491 455 302.065 463 337 132.289 769 495 50.7262 645 471 ,Click1,2,483,451,326307,NA
trial2,7,1,56,6511,322351,323917,51.3957 365 245 0.941725 491 455 302.065 463 337 132.289 769 495 50.7262 645 471 ,Click1,3,659,478,327038,NA
trial2,7,1,56,6511,322351,323917,51.3957 365 245 0.941725 491 455 302.065 463 337 132.289 769 495 50.7262 645 471 ,Click1,4,796,540,327611,NA
trial2,7,1,56,6511,322351,323917,51.3957 365 245 0.941725 491 455 302.065 463 337 132.289 769 495 50.7262 645 471 ,Summary,NA,NA,NA,327622,0.28
trial2,7,3,57,6584,328348,330104,56.1075 450 395 333.622 659 425 336.142 558 208 310.024 732 529 231.68 649 501 ,Click2,1,1,1,331603,1
trial2,7,3,57,6584,328348,330104,56.1075 450 395 333.622 659 425 336.142 558 208 310.024 732 529 231.68 649 501 ,Click2,2,5,2,332511,0
trial2,7,5,58,6660,332512,334349,49.4539 534 550 252.648 757 316 124.685 491 337 298.089 814 370 213.708 515 380 ,ANGLE,5,515,380,56.292,140,337158,83.708
trial2,7,3,59,6730,337162,338878,324.539 656 449 69.7447 796 226 132.433 402 479 312.477 896 223 32.4458 467 315 ,Click2,1,4,4,340913,1
trial2,7,3,59,6730,337162,338878,324.539 656 449 69.7447 796 226 132.433 402 479 312.477 896 223 32.4458 467 315 ,Click2,2,5,5,341776,1
trial2,7,3,60,6850,341777,344741,312.938 875 256 170.38 608 336 293.108 588 565 174.465 634 301 17.1792 741 416 ,Click2,1,3,3,345763,1
