trial3,6,5,53,5506,394805,398625,165.368 491 424 153.177 593 396 85.5567 922 277 259.319 474 524 134.838 621 544,ANGLE,3,922,277,184.443,174,400300,10.4433
trial3,6,5,54,5609,400304,403171,361.688 672 426 137.024 366 562 88.2853 900 558 233.2 720 470 214.336 743 409,ANGLE,2,366,562,132.976,119,406165,13.9761
trial3,7,3,55,5742,408602,412155,91.611 802 420 333.014 614 406 135.61 853 413 175.651 567 297 176.821 734 428,Click2,1,2,1,413556,0,,
trial3,7,3,55,5742,408602,412155,91.611 802 420 333.014 614 406 135.61 853 413 175.651 567 297 176.821 734 428,Click2,2,4,3,414981,0,,
trial3,7,1,56,5859,414983,418280,193.225 545 403 150.158 360 516 3.75242 673 265 83.8729 478 456 204.066 645 272,Click1,0,633,284,419402,NA,,
trial3,7,1,56,5859,414983,418280,193.225 545 403 150.158 360 516 3.75242 673 265 83.8729 478 456 204.066 645 272,Click1,1,664,273,419759,NA,,
trial3,7,1,56,5859,414983,418280,193.225 545 403 150.158 360 516 3.75242 673 265 83.8729 478 456 204.066 645 272,Click1,2,526,423,420277,NA,,
trial3,7,1,56,5859,414983,418280,193.225 545 403 150.158 360 516 3.75242 673 265 83.8729 478 456 204.066 645 272,Click1,3,658,491,420681,NA,,
trial3,7,1,56,5859,414983,418280,193.225 545 403 150.158 360 516 3.75242 673 265 83.8729 478 456 204.066 645 272,Click1,4,396,500,421199,NA,,
trial3,7,1,56,5859,414983,418280,193.225 545 403 150.158 360 516 3.75242 673 265 83.8729 478 456 204.066 645 272,Summary,NA,NA,NA,421211,0.39,,
trial3,7,5,57,5913,421929,423458,67.3979 534 347 345.544 477 487 110.707 726 327 345.686 552 550 184.016 500 238,ANGLE,3,726,327,159.293,122,425293,37.293
trial3,7,3,58,5976,425297,427081,251.631 577 450 355.766 646 442 354.624 492 435 368.656 726 542 19.0664 446 241,Click2,1,5,5,428485,1,,
trial3,7,3,58,5976,425297,427081,251.631 577 450 355.766 646 442 354.624 492 435 368.656 726 542 19.0664 446 241,Click2,2,2,1,429654,0,,
trial3,7,1,59,6044,429656,431533,0.515656 745 447 338.934 823 395 347.796 676 433 204.693 849 511 37.5313 604 332,Click1,0,677,406,432645,NA,,
trial3,7,1,59,6044,429656,431533,0.515656 745 447 338.934 823 395 347.796 676 433 204.693 849 511 37.5313 604 332,Click1,1,746,434,433028,NA,,
trial3,7,1,59,6044,429656,431533,0.515656 745 447 338.934 823 395 347.796 676 433 204.693 849 511 37.5313 604 332,Click1,2,838,374,433601,NA,,
trial3,7,1,59,6044,429656,431533,0.515656 745 447 338.934 823 395 347.796 676 433 204.693 849 511 37.5313 604 332,Click1,3,848,524,434063,NA,,
